vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,owner,owner_flag,source_code
AUS-854762,503065210,TIKI2,,,AUS,,AUS,AUS
AUS-854821,503114570,NWCARNARVON,,,AUS,,AUS,AUS
AUS-854898,503114700,MUNDORA,,,AUS,,AUS,AUS
AUS-854971|CCSBT-FV01260|IMO-8564777|IOTC-8553|WCPFC-9805,503337100,ASSASSIN,VMQ9627,8564777,AUS,WALKER SEAFOODS AUSTRALIA,AUS,RESEARCH-PAPER
AUS-854975,503030650,JENNYLEE2,,,AUS,,AUS,AUS
AUS-855071,503573500,BARBARIAN,,,AUS,,AUS,AUS
AUS-855111,503112690,REELTEASER,,,AUS,,AUS,AUS
AUS-855145,503617500,EDWEENA2,,,AUS,,AUS,AUS
AUS-855162,503074820,MAKO2,,,AUS,,AUS,AUS
AUS-855204,503053050,KIMBERLEYROSE2,,,AUS,,AUS,AUS
AUS-855218|IMO-8564894|IOTC-8559|WCPFC-5083,503005970,SAMURAI,VJQ4940,8564894,AUS,P M WILLIAMS ENTERPRISES P L,AUS,"IOTC, WCPFC"
AUS-855221|IMO-9119555,503021250,OCEANWILD,VNQ2581,9119555,AUS,,AUS,AUS
AUS-855221|IMO-9119555,503021250,OCEANWILD,VNQ2581,9119555,AUS,RONBRIDGE,AUS,IMO
AUS-855237|IMO-9123738,503005690,FLINDERSPEARL,VHS3778,9123738,AUS,,AUS,AUS
AUS-855237|IMO-9123738,503005690,FLINDERSPEARL,VHS3778,9123738,AUS,RAPTIS SONS,AUS,IMO
AUS-855241|IMO-9083732,503018820,CLARE2,VJD3175,9083732,AUS,,AUS,AUS
AUS-855260|IMO-9129342,503005660,ARNHEMPEARL,VHS3824,9129342,AUS,,AUS,AUS
AUS-855260|IMO-9129342,503005660,ARNHEMPEARL,VHS3824,9129342,AUS,RAPTIS SONS,AUS,IMO
AUS-855281,503128710,WAVEACTION,,,AUS,,AUS,AUS
AUS-855304|IMO-9129354,503005710,KARUMBAPEARL,VHS3825,9129354,AUS,,AUS,AUS
AUS-855304|IMO-9129354,503005710,KARUMBAPEARL,VHS3825,9129354,AUS,RAPTIS SONS,AUS,IMO
AUS-855352|IMO-9134787,503005560,DOLPHINPEARL,VHS4087,9134787,AUS,,AUS,AUS
AUS-855352|IMO-9134787,503005560,DOLPHINPEARL,VHS4087,9134787,AUS,RAPTIS SONS,AUS,IMO
AUS-855356|IMO-9134799,503005570,RAPTISPEARL,VHS4088,9134799,AUS,,AUS,AUS
AUS-855356|IMO-9134799,503005570,RAPTISPEARL,VHS4088,9134799,AUS,RAPTIS SONS,AUS,IMO
AUS-855451,503080770,ADVANCER,,,AUS,,AUS,AUS
AUS-855528|IMO-9141522,503005640,ADELAIDEPEARL,VHS4260,9141522,AUS,,AUS,AUS
AUS-855528|IMO-9141522,503005640,ADELAIDEPEARL,VHS4260,9141522,AUS,RAPTIS SONS,AUS,IMO
AUS-855529|IMO-9144988,503005670,AUSTRALIANPEARL,VHS4261,9144988,AUS,,AUS,AUS
AUS-855529|IMO-9144988,503005670,AUSTRALIANPEARL,VHS4261,9144988,AUS,RAPTIS SONS,AUS,IMO
AUS-855648|IMO-9151022,503005720,NORTHERNPEARL,VJQ7324,9151022,AUS,,AUS,AUS
AUS-855648|IMO-9151022,503005720,NORTHERNPEARL,VJQ7324,9151022,AUS,RAPTIS SONS,AUS,IMO
AUS-855652,503001080,OCEANHARVEST,VNW2189,,AUS,,AUS,AUS
AUS-855673,503048180,NWLOUISABAY,VNW2244,,AUS,,AUS,AUS
AUS-855674,503048170,NWHERALDBAY,VNZ2090,,AUS,,AUS,AUS
AUS-855713,503574400,AZURA,,,AUS,,AUS,AUS
AUS-855730|IMO-9160009,503064890,MONTORO,,9160009,AUS,,AUS,AUS
AUS-855756,503648300,JOSEPHM,,,AUS,,AUS,AUS
AUS-855805,503054240,CAROLMAREE,,,AUS,,AUS,AUS
AUS-855876,503076950,MILLENNIUM2,,,AUS,,AUS,AUS
AUS-855931,503048190,NWHENRIFREYCINET,,,AUS,,AUS,AUS
AUS-855932,503048110,NWSHARKBAY,,,AUS,,AUS,AUS
AUS-855948,503647800,SOMATINA,,,AUS,,AUS,AUS
AUS-856019,503072830,WESTERNALLIANCE,,,AUS,,AUS,AUS
AUS-856054,503087090,OBANSTAR,,,AUS,,AUS,AUS
AUS-856113|CCSBT-FV01282|IMO-8036897|IOTC-8529|WCPFC-5058,503798900,ESBJORN,VMQ8456,8036897,AUS,VYNBAN,AUS,"CCSBT, IOTC, WCPFC"
AUS-856113|CCSBT-FV01282|IMO-8036897|IOTC-8529|WCPFC-5058,503798900,ESBJORN,VMQ8456,8036897,AUS,ESBJORN,AUS,"CCSBT, IOTC, WCPFC"
AUS-856129,503028610,PERA,,,AUS,,AUS,AUS
AUS-856138,503097370,FARQUHARSON,,,AUS,,AUS,AUS
AUS-856174,503446200,NORTHERNER,VHMF,,AUS,,AUS,AUS
AUS-856192|CCSBT-FV01504|IMO-8564961|IOTC-17206|WCPFC-5038,503074950,STRIKEFORCE,VJ7466,8564961,AUS,MATTHEW J GOODWIN,AUS,"CCSBT, IOTC, WCPFC"
AUS-856198,503023970,ROSLYNNE,,,AUS,,AUS,AUS
AUS-856311|CCSBT-FV01327|IMO-8784535|IOTC-8558|WCPFC-5102,503012780,PAPANUI,VMQ5065,8784535,AUS,VINCE PAVIA,AUS,"CCSBT, IOTC, WCPFC"
AUS-856311|CCSBT-FV01327|IMO-8784535|IOTC-8558|WCPFC-5102,503012780,PAPANUI,VMQ5065,8784535,AUS,HAPUKU FISHERIES,AUS,"IMO, IOTC, WCPFC"
AUS-856315|CCSBT-FV01354|IMO-8784779|IOTC-8556|WCPFC-5094,503798800,SNIPER,VHN7652,8784779,AUS,SNIPER FISHING,AUS,"CCSBT, IMO, IOTC, WCPFC"
AUS-856318,503120430,GRACIER,,,AUS,,AUS,AUS
AUS-856321|CCSBT-FV01292|IMO-8564820|IOTC-8588|WCPFC-5115,503070290,GRACIEP,VJ4873,8564820,AUS,MARIO GIUSEPPE AGOSTINO BARTOLINO PUGLISI,AUS,"CCSBT, IOTC, WCPFC"
AUS-856323,503105030,KRYSTALJ,,,AUS,,AUS,AUS
AUS-856324,503648100,BENJAMIN,,,AUS,,AUS,AUS
AUS-856328,503513800,INCEPTION2,VNW2127,,AUS,,AUS,AUS
AUS-856340,503127280,SOUTHSEAS1,,,AUS,,AUS,AUS
AUS-856352,503688400,DISCOVERY3,VNW4006,,AUS,,AUS,AUS
AUS-856356,503000360,ROCKFISH1,,,AUS,,AUS,AUS
AUS-856374,503794900,FLYINGFISH4,,,AUS,,AUS,AUS
AUS-856439,503016050,DELLRICHEY2,VM4068,,AUS,,AUS,AUS
AUS-856440|IMO-9016612,503070730,TAISEIMARU,,9016612,AUS,UPTOP FISHERIES,AUS,RESEARCH-PAPER
AUS-856460,503070210,CLEARWATER,,,AUS,,AUS,AUS
AUS-856491|IMO-8669395,503005650,ANNAPEARL,VMQ5842,8669395,AUS,,AUS,AUS
AUS-856491|IMO-8669395,503005650,ANNAPEARL,VMQ5842,8669395,AUS,RAPTIS SONS,AUS,IMO
AUS-856505,503647900,MADDISON,,,AUS,,AUS,AUS
AUS-856505,503069910,MADDISON,,,AUS,,AUS,AUS
AUS-856593,503121740,LADYMIRIAM,,,AUS,,AUS,AUS
AUS-856622|CCSBT-FV01314|WCPFC-5077,503003170,MOONSTRIKER2,VNW2730,,AUS,WHAN AMP BOXSELL,AUS,GFW-REVIEW
AUS-856637,503177200,ASHBURTONROAD,VNW5651,,AUS,,AUS,AUS
AUS-856660,503252100,SOUTHERNVENTURE2,,,AUS,,AUS,AUS
AUS-856727,503035420,ELSIEANN,,,AUS,,AUS,AUS
AUS-856736,503062820,FULLFORCE,,,AUS,,AUS,AUS
AUS-856739|IMO-9222015,503608200,NIGHTSTALKER,VM7775,9222015,AUS,,AUS,AUS
AUS-856739|IMO-9222015,503608200,NIGHTSTALKER,VM7775,9222015,AUS,JILLANDRA NOMINEES,AUS,IMO
AUS-856748|CCSBT-FV01322|IMO-8309505|IOTC-23|WCPFC-8759,503424000,OCEANWILD2,VNW5000,8309505,AUS,RAYMOND W DAVIES,AUS,"CCSBT, WCPFC"
AUS-856748|CCSBT-FV01322|IMO-8309505|IOTC-23|WCPFC-8759,503424000,OCEANWILD2,VNW5000,8309505,AUS,UPTOP FISHERIES,AUS,"IOTC, WCPFC"
AUS-856752,503016750,CANIPA,,,AUS,,AUS,AUS
AUS-856767|IMO-9231652,503400000,PASPALEY4,VJD3435,9231652,AUS,,AUS,AUS
AUS-856767|IMO-9231652,503400000,PASPALEY4,VJD3435,9231652,AUS,PASPALEY PEARLING,AUS,IMO
AUS-856783|IMO-8966195,503353000,NALENABAY,VNW4649,8966195,AUS,,AUS,AUS
AUS-856829,503036350,CANDICE,,,AUS,,AUS,AUS
AUS-856867|IMO-9249752,503046940,ANGELINA,VM7809,9249752,AUS,,AUS,AUS
AUS-856867|IMO-9249752,503046940,ANGELINA,VM7809,9249752,AUS,CORYDON,AUS,IMO
AUS-856897|IMO-9240225,503016720,OLIVESKYE,,9240225,AUS,,AUS,AUS
AUS-856918,503041900,ELIZABETH,,,AUS,,AUS,AUS
AUS-856928,503289500,SNOOPY,,,AUS,,AUS,AUS
AUS-856932,503732800,NORTHERNSTAR,VJN4125,,AUS,,AUS,AUS
AUS-856937,503700600,MYSIRIUS,VJN3782,,AUS,,AUS,AUS
AUS-856949,503648200,EMMA,,,AUS,,AUS,AUS
AUS-856969|CCSBT-FV01262|IMO-8784896|IOTC-8557|WCPFC-4454,503798600,CALIBRE,VMQ9195,8784896,AUS,DL LT,AUS,"CCSBT, IMO, IOTC, WCPFC"
AUS-857079,503427000,ARACAT,VNM6219,,AUS,,AUS,AUS
AUS-857090|IMO-9268497,503046950,BEAUIEJ,,9268497,AUS,,AUS,AUS
AUS-857105|IMO-7437836,503001110,TERRITORYLEADER,VNW5473,7437836,AUS,,AUS,AUS
AUS-857106|IMO-8614065,503066510,TERRITORYSPIRIT,VNW5474,8614065,AUS,,AUS,AUS
AUS-857106|IMO-8614065,503066510,TERRITORYSPIRIT,VNW5474,8614065,AUS,AUSTFISH,AUS,IMO
AUS-857127|CCSBT-FV01423|IMO-8784884|IOTC-8589|AUS-LFB12939|WCPFC-5103,503042740,KAYBEANNA,VJT6201,8784884,AUS,FRANCESCO PIRRELLO JNR,AUS,"CCSBT, IOTC, WCPFC"
AUS-857127|CCSBT-FV01423|IMO-8784884|IOTC-8589|AUS-LFB12939|WCPFC-5103,503042740,KAYBEANNA,VJT6201,8784884,AUS,F M F PIRRELLO FMC FISHERIES,AUS,"CCSBT, IOTC, WCPFC"
AUS-857134|CCSBT-FV01254|IMO-9274018|WCPFC-8750,503220100,ALCYONE2,VNW5369,9274018,AUS,BROWN DOG FISHING,AUS,GFW-REVIEW
AUS-857139,503029570,HEAVEN,,,AUS,,AUS,AUS
AUS-857143,503000290,ADRIANUS,VM6175,,AUS,,AUS,AUS
AUS-857161,503610100,CHLOE,VZN2808,,AUS,,AUS,AUS
AUS-857171,503061010,YARRADEEN,,,AUS,,AUS,AUS
AUS-857212,503060820,SOUTH34,,,AUS,,AUS,AUS
AUS-857234|CCSBT-FV01276|IMO-8564791|IOTC-8429|WCPFC-5057,503014150,DIAMAX,VMQ8594,8564791,AUS,HAPUKU FISHERIES,AUS,"CCSBT, IMO, IOTC, WCPFC"
AUS-857252,503005180,SKIPJACK,,,AUS,,AUS,AUS
AUS-857268|CCSBT-FV04438|IMO-8774920,503095190,SILVERIMAGE,VHS6357,8774920,AUS,AUSTRALIAN FISHING ENTERPRISES,AUS,"CCSBT, IMO"
AUS-857370|IMO-8229705,503024660,TOYOSAKAMARU,VNW5704,8229705,AUS,,AUS,AUS
AUS-857370|IMO-8229705,503024660,TOYOSAKAMARU,VNW5704,8229705,AUS,PETER KYROS,AUS,IMO
AUS-857567|IMO-8692548,503676900,DIANA,D31184N,8692548,AUS,,AUS,AUS
AUS-857714|CCSBT-FV04023|IMO-8781325|IOTC-6610|WCPFC-8766,503061810,MAKYBEBJ,VHS6219,8781325,AUS,TONY S TUNA INTERNATIONAL,AUS,"CCSBT, IOTC, WCPFC"
AUS-857727|IMO-9302396,503026290,MARKANE,FPAT,9302396,AUS,,AUS,AUS
AUS-857775,503047860,KAILAG,,,AUS,,AUS,AUS
AUS-857816|CCSBT-FV01503|IMO-8784860|IOTC-8527|WCPFC-5140,503335600,STRAIGHTSHOOTER,VMQ9692,8784860,AUS,WHAN BOXSELL,AUS,"CCSBT, IMO, IOTC, WCPFC"
AUS-857860,503010520,PROWLERFD,VMQ9253,,AUS,,AUS,AUS
AUS-858083|CCSBT-FV06219|IMO-8784858|IOTC-15945|WCPFC-11092,503007240,EMNICUS,VNKB,8784858,AUS,TUNAFISH COM,AUS,"CCSBT, IOTC, WCPFC"
AUS-858103,503116870,SHAKA,,,AUS,,AUS,AUS
AUS-858254,503508900,OCEANMISS,VMQ8881,,AUS,,AUS,AUS
AUS-858293,503026940,HOLOTHURIAN,,,AUS,,AUS,AUS
AUS-858372,503073970,NORTHISLANDER,,,AUS,,AUS,AUS
AUS-858374,503066630,OLIVIA,VLW4996,,AUS,,AUS,AUS
AUS-858812,503003020,ZAMBEZI,ZAMBEZI,,AUS,,AUS,AUS
AUS-858886|CCSBT-FV04370|IMO-9240237,503035170,LUKINA,VHS6176,9240237,AUS,LUKIN FISHERIES,AUS,"CCSBT, IMO"
AUS-859032|CCAMLR-75746|CCSBT-FV04618|IMO-9262833,503595000,ANTARCTICCHIEFTAIN,VJT6415,9262833,AUS,ANTARCTIC LONGLINE,AUS,GFW-REVIEW
AUS-859032|CCAMLR-75746|CCSBT-FV04618|IMO-9262833,512189000,ANTARCTICCHIEFTAIN,ZMA6800,9262833,NZL,ANTARCTIC LONGLINE,AUS,GFW-REVIEW
AUS-859032|CCAMLR-75746|CCSBT-FV04618|IMO-9262833,441389000,BLUEOCEAN,6KST,9262833,KOR,SUNWOO,KOR,IMO
AUS-859032|CCAMLR-75746|CCSBT-FV04618|IMO-9262833,441389000,BLUEOCEAN,6KST,9262833,KOR,TNS INDUSTRIES,KOR,IMO
AUS-859085,503362900,MUSTELUS,VKV3563,,AUS,,AUS,AUS
AUS-859093,503277600,MILLIEROSE,,,AUS,,AUS,AUS
AUS-859320,503049730,NOLAR,,,AUS,,AUS,AUS
AUS-859506,503103930,MOONSHADOW5,,,AUS,,AUS,AUS
AUS-859553|IMO-8564909,503057590,SANDMAN,VNZ2191,8564909,AUS,,AUS,AUS
AUS-859553|IMO-8564909,503057590,SANDMAN,VNZ2191,8564909,AUS,GORDON LAIDLER ASSOCIATES,AUS,IMO
AUS-859757,503525900,BRUTEFORCE,VNW5551,,AUS,,AUS,AUS
AUS-860032,503668400,TWOSEAS,VKV6957,,AUS,,AUS,AUS
AUS-860290,503659100,EUBALAENA,VJT5500,,AUS,,AUS,AUS
AUS-860296|IMO-9631151,503788000,LARCOM,VJN4324,9631151,AUS,LARCOM SHIPPING,AUS,IMO
AUS-860296|IMO-9631151,503788000,LARCOM,VLQ3564,9631151,AUS,LARCOM SHIPPING,AUS,IMO
AUS-860296|IMO-9631151,503671000,LARCOM,VLQ3564,9631151,AUS,LARCOM SHIPPING,AUS,IMO
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,508770000,ISLAEDEN,VJN4147,9111694,AUS,MG KAILIS GROUP,AUS,GFW-REVIEW
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,503770000,ISLAEDEN,VJN4147,9111694,AUS,MARUHA NICHIRO CORPORATION KAILIS FISHERIES HOLDINGS,JPN ,RESEARCH-PAPER
AUS-861194,503018520,SALLYFORTH,861194,,AUS,,AUS,AUS
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,259597000,OSTERBRIS,LJME,9171008,NOR,OSTERBRIS,NOR,NOR
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,503552000,ATLASCOVE,VHJT,9171008,AUS,MARUHA NICHIRO CORPORATION KAILIS FISHERIES HOLDINGS,JPN ,RESEARCH-PAPER
AUS-861327,503026420,ROSENC,,,AUS,,AUS,AUS
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,503000087,CORINTHIANBAY,VJN4779,9188960,AUS,MG KAILIS GROUP,AUS,GFW-REVIEW
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,257155000,SELJEVAER,LKYA,9188960,NOR,STADT HAVFISKE,NOR,NOR
AUS-861507|CCAMLR-86929|IMO-9123219,503718000,ANTARCTICDISCOVERY,VKAD,9123219,AUS,,AUS,AUS
AUS-861507|CCAMLR-86929|IMO-9123219,503718000,ANTARCTICDISCOVERY,VKAD,9123219,AUS,ANTARCTIC LONGLINE AUS PTY,AUS,IMO
AUS-861528,503562700,KULASPIRIT,AFL839N,,AUS,,AUS,AUS
AUS-861532,503018970,ZULU,,,AUS,,AUS,AUS
AUS-861772,503058330,MAHINABAY,,,AUS,,AUS,AUS
AUS-861949|IMO-9846043,503000119,AUSTRALHUNTER,VNZ2379,9846043,AUS,,AUS,AUS
AUS-861949|IMO-9846043,503000119,AUSTRALHUNTER,VNZ2379,9846043,AUS,AUSTRAL FISHERIES,AUS,IMO
AUS-861984|IMO-8564856|IOTC-17204|IOTC-17504,503028140,NORWESTPEARL,VNW2602,8564856,AUS,HAGFISH AUSTRALIA,AUS,"IMO, IOTC"
AUS-862087,503063160,KVERN,,,AUS,,AUS,AUS
AUS-862096|IMO-9841419,503068720,MISSMIAMI,VMDN,9841419,AUS,,AUS,AUS
AUS-862096|IMO-9841419,503068720,MISSMIAMI,VMDN,9841419,AUS,WARD FISHING,AUS,IMO
AUS-862097|IMO-9841407,503068730,KRYSTALC,VMDO,9841407,AUS,,AUS,AUS
AUS-862097|IMO-9841407,503068730,KRYSTALC,VMDO,9841407,AUS,SOWTEN S FISHING,AUS,IMO
AUS-862152|CCSBT-FV06663|IMO-9847671,503075370,MARYLOU1,VMCB,9847671,AUS,,AUS,AUS
AUS-862152|CCSBT-FV06663|IMO-9847671,503075370,MARYLOU1,VMCB,9847671,AUS,J PAPAS J PAPAS,AUS,CCSBT
AUS-862152|CCSBT-FV06663|IMO-9847671,503075370,MARYLOU1,VMCB,9847671,AUS,PAPAS FISHERIES,AUS,IMO
AUS-862179|AUS-862180|IMO-9850032,503078840,OCEANKING,,9850032,AUS,,AUS,AUS
AUS-862179|AUS-862180|IMO-9850032,503078830,EASTERNKING,VNZ2752,9850032,AUS,,AUS,AUS
AUS-862179|AUS-862180|IMO-9850032,503078830,EASTERNKING,VNZ2752,9850032,AUS,TITAN BA,AUS,IMO
AUS-862290|CCAMLR-109941|IMO-9857585|AUS-O498,503000165,CAPEARKONA,VMDY,9857585,AUS,AUSTRAL FISHERIES,AUS,GFW-REVIEW
AUS-862342,503097380,MASELHARDY,,,AUS,,AUS,AUS
AUS-862577,503104910,VIOLET,,,AUS,,AUS,AUS
AUS-862580|CCSBT-FV06465,512005935,CALLYANN,ZMG3394,,NZL,ROBERT LYN MATTOCK,NZL,CCSBT
AUS-862580|CCSBT-FV06465,503084220,CALLYANN,ZMG3394,,AUS,ROBERT LYN MATTOCK,NZL,GFW-REVIEW
AUS-862586,503061850,JACQUELENEC,,,AUS,,AUS,AUS
AUS-862618|CCAMLR-109230|IMO-9876244|AUS-VKAA,503526000,ANTARCTICAURORA,VKAA,9876244,AUS,AUSTRALIAN LONGLINE FISHING,AUS,GFW-REVIEW
AUS-862685|IMO-9888778,503000155,JOHGAR,,9888778,AUS,,AUS,AUS
AUS-862723,503085240,SAMANTHAJ,,,AUS,,AUS,AUS
AUS-862952|IMO-9921659,503000215,KINGSOUND,V3JP3,9921659,AUS,,AUS,AUS
AUS-862952|IMO-9921659,503000215,KINGSOUND,V3JP3,9921659,AUS,BROWN DOG FISHING,AUS,IMO
AUS-862952|IMO-9921659,312929000,KINGSOUND,V3JP3,9921659,BLZ,BROWN DOG FISHING,AUS,IMO
AUS-863027,503116240,VERONIKA,,,AUS,,AUS,AUS
AUS-863074,503123180,PACIFICENDEAVOUR,,,AUS,,AUS,AUS
AUS-94171,503095950,ZEPHYR,,,AUS,,AUS,AUS
CAN-174087|IMO-5096298,316003702,EASTISLE,VDQW,5096298,CAN,TOM MAC ENTERPRISES,CAN,"CAN, IMO"
CAN-174105|IMO-5232907,316005832,ALASKAQUEEN2,VDWP,5232907,CAN,ALASKA Q MARINE,CAN,"CAN, IMO"
CAN-176515|IMO-5140104,316005671,CONFIDENCE1,VXWK,5140104,CAN,CONFIDENCE FISHING,CAN,"CAN, IMO"
CAN-194231|IMO-5039678,316003527,BELINA,CY3195,5039678,CAN,BENEDET FISHING,CAN,"CAN, IMO"
CAN-312836|IMO-5056561,316030654,CAMANOSOUND,VY7446,5056561,CAN,CAAMANO SOUND FISHING,CAN,"CAN, IMO"
CAN-318377|IMO-5418719,316001449,LADYCOMEAU2,CFD7756,5418719,CAN,COMEAU S SEA FOODS,CAN,"CAN, IMO"
CAN-318379|IMO-5423788,316001451,LADYDENISE2,CFD8101,5423788,CAN,COMEAU S SEA FOODS,CAN,"CAN, IMO"
CAN-319723|IMO-5116816,316003695,MARIEEVE2,,5116816,CAN,FAIRHAVEN HOLDINGS,CAN,CAN
CAN-319723|IMO-5116816,316003695,MARIEEVE2,,5116816,CAN,SAVAGE PECHERIES,CAN,IMO
CAN-319724|IATTC-147|IMO-5208762|WCPFC-7802,316001008,REDSKY1,VG2302,5208762,CAN,RED ROOSTER FISHING COMPANY,CAN,"CAN, IATTC"
CAN-319724|IATTC-147|IMO-5208762|WCPFC-7802,316001008,REDSKY1,VG2302,5208762,CAN,RED SKY FISHING,CAN,"IMO, WCPFC"
CAN-319936|IMO-5410418,316003703,BLUEWATERS,CZ4012,5410418,CAN,CLEAN SEA FISHING,CAN,"CAN, IMO"
CAN-320898|IMO-6515825,316012880,SILVERDOLPHIN,VC9170,6515825,CAN,OBAN VENTURES,CAN,CAN
CAN-320898|IMO-6515825,316012880,SILVERDOLPHIN,VC9170,6515825,CAN,ROYAL BANK OF CANADA,CAN,CAN
CAN-320898|IMO-6515825,316012880,SILVERDOLPHIN,VC9170,6515825,CAN,BRANDEN FISHERIES,CAN,IMO
CAN-322138|IMO-6420513,316001025,ZEAL,CZ4247,6420513,CAN,JAY GREENWOOD,CAN,CAN
CAN-322138|IMO-6420513,316001025,ZEAL,CZ4247,6420513,CAN,STEINAR FISHING,CAN,IMO
CAN-322411|IMO-6503896,316003779,WESTERNKING,CY7367,6503896,CAN,R A ROBERTS FISHING,CAN,GFW-REVIEW
CAN-323000|IMO-6515734,316001454,LADYYVETTE2,CFD9864,6515734,CAN,COMEAU S SEA FOODS,CAN,"CAN, IMO"
CAN-323000|IMO-6515734,316001471,LADYYVETTE2,CFD9864,6515734,CAN,COMEAU S SEA FOODS,CAN,IMO
CAN-323000|IMO-6515734,315949058,LADYYVETTE2,CFD9864,6515734,CAN,COMEAU S SEA FOODS,CAN,IMO
CAN-323225|IMO-6506953,316005668,CANADIAN1,CY7425,6506953,CAN,JIM PATTISON ENTERPRISES,CAN,CAN
CAN-323225|IMO-6506953,316005668,CANADIAN1,CY7425,6506953,CAN,RADIL FISHING,CAN,IMO
CAN-323225|IMO-6506953,316005668,CANADIAN1,CY7425,6506953,CAN,RADIL BROS FISHING,CAN,IMO
CAN-323529|IMO-6604028,316001470,BICKERTONPRIDE,VC9754,6604028,CAN,MERSEY SEAFOODS,CAN,"CAN, IMO"
CAN-323540|IMO-7017765,316004202,SEALIFE2,CH16,7017765,CAN,COMEAU S SEA FOODS,CAN,"CAN, IMO"
CAN-323544|IATTC-143|IMO-6617075|WCPFC-6973,316276000,AMYUSEN,VG6732,6617075,CAN,R MICHAELS,CAN,"CAN, IATTC, WCPFC"
CAN-323749|IMO-6613471,316003286,GILLESL2,VC8113,6613471,CAN,SIR ELDON,CAN,"CAN, IMO"
CAN-328939|IMO-6809472,316002057,CANADA100,VC6086,6809472,CAN,TONOS 1 OPERATING,CAN,CAN
CAN-328939|IMO-6809472,316002057,CANADA100,VC6086,6809472,CAN,CONNORS BROS MARINE,CAN,CAN
CAN-328939|IMO-6809472,316002057,CANADA100,VC6086,6809472,CAN,K C R FISHERIES,CAN,CAN
CAN-328939|IMO-6809472,316002057,CANADA100,VC6086,6809472,CAN,KCR FISHERIES,CAN,IMO
CAN-329403|IMO-6810184,316005667,ROYALCANADIAN,CY8898,6810184,CAN,BOSTON ROCKS MARINE,CAN,CAN
CAN-329403|IMO-6810184,316005667,ROYALCANADIAN,CY8898,6810184,CAN,RADIL FISHING,CAN,IMO
CAN-329403|IMO-6810184,316005667,ROYALCANADIAN,CY8898,6810184,CAN,RADIL BROS FISHING,CAN,IMO
CAN-329994|IMO-7026481,316004164,MATHIEUMARIEPIER2,CFN7203,7026481,CAN,DENNIS JOSEPH MCCARTHY,CAN,CAN
CAN-329994|IMO-7026481,316004164,MATHIEUMARIEPIER2,CFN7203,7026481,CAN,MCCARTHY DJ,CAN,IMO
CAN-330144|IMO-7016553,316001577,LADYJANICE2,VC9391,7016553,CAN,COMEAU S SEA FOODS,CAN,"CAN, IMO"
CAN-330514|IMO-6924296,316006988,FREEPORT,CZ5364,6924296,CAN,LAX KW ALAAMS INDIAN BAND,CAN,CAN
CAN-330514|IMO-6924296,316006988,FREEPORT,CZ5364,6924296,CAN,KOOTENAY KANATA FISHING,CAN,IMO
CAN-344516|IMO-7947972,316004026,LEROYANDBARRY2,VC8149,7947972,CAN,SCOTIA PELAGIC,CAN,CAN
CAN-344516|IMO-7947972,316004026,LEROYANDBARRY2,VC8149,7947972,CAN,SCOTIA GARDEN SEAFOOD,CAN,IMO
CAN-347267|IMO-8663822,316010660,INDEPENDENCE,,8663822,CAN,MALONEY STEPHEN A,CAN,CAN
CAN-347267|IMO-8663822,316010660,INDEPENDENCE,,8663822,CAN,3293663 NOVA SCOTIA,CAN,CAN
CAN-347267|IMO-8663822,316010660,INDEPENDENCE,,8663822,CAN,MALONEY,CAN,IMO
CAN-348511|IMO-7366257,316003349,CALEDONIAN,CZ3952,7366257,CAN,CALEDONIAN HOLDINGS,CAN,CAN
CAN-348511|IMO-7366257,316003349,CALEDONIAN,CZ3952,7366257,CAN,CALEDONIAN FISHING,CAN,IMO
CAN-348609|IMO-8991310,316003514,OCEANKING,CZ2591,8991310,CAN,OBAN VENTURES,CAN,"CAN, IMO"
CAN-368895|IMO-7629245|WCPFC-8202,316003459,SUNMAIDEN,CZ4548,7629245,CAN,GALE VENTURES,CAN,"CAN, IMO"
CAN-369682|IMO-7629269,316004832,VIKINGSPIRIT,CZ6393,7629269,CAN,GRIM ESTATES,CAN,"CAN, IMO"
CAN-383355|IMO-7706952,316237000,GSMERSEY,VC8361,7706952,CAN,MERSEY SEAFOODS,CAN,"CAN, IMO"
CAN-383475|IMO-7803152|WCPFC-7526,316002956,OCEANMARAUDER,CZ9687,7803152,CAN,ROYAL BANK OF CANADA,CAN,CAN
CAN-383475|IMO-7803152|WCPFC-7526,316002956,OCEANMARAUDER,CZ9687,7803152,CAN,LENICO HOLDINGS,CAN,IMO
CAN-384020|IMO-7803114,316019447,VIKINGCAVALIER,CFG7420,7803114,CAN,LEADER FISHING,CAN,"CAN, IMO"
CAN-391345|IMO-7810832,316003331,VIKINGSTAR,VG4139,7810832,CAN,WALCAN SEAFOOD,CAN,CAN
CAN-391345|IMO-7810832,316003331,VIKINGSTAR,VG4139,7810832,CAN,WESTFJORD FISHING,CAN,IMO
